Codigo;Producto;P. Venta;P. Mayoreo;Departamento;Existencia;Tipo de Venta;Proveedor
83904;Copla Conduit 16mm;100;0;- Sin Departamento -;123;UNIDAD;santa ines
8402;Copla Conduit 25mm;250;0;- Sin Departamento -;210;UNIDAD;todoferretero
8422440506799;Manguito Al Muro 55cm Hoffens;28000;0;- Sin Departamento -;6;UNIDAD;hoffens
843149116382;Bisagra Tee 250mm;5700;0;- Sin Departamento -;9;UNIDAD;el rincon del mueblista
8433;Copla Valco 20mm;350;0;- Sin Departamento -;32;UNIDAD;t h c
8435151077335;Ampolleta Led 10W E27 Calida;2100;0;- Sin Departamento -;7;UNIDAD;surti venta
8435151077342;Ampolleta Led 10W E27 Neutra;1200;0;- Sin Departamento -;85;UNIDAD;globalled
8435151077380;Ampolleta Led 15W E27 Fria;2400;0;- Sin Departamento -;88;UNIDAD;globalled
8435151077403;Ampolleta Led 6W E27 Fria;2200;0;- Sin Departamento -;57;UNIDAD;globalled
8435151077434;Ampolleta Led 6W E14 Fria;2500;0;- Sin Departamento -;36;UNIDAD;globalled
8435151077465;Ampolleta Led 6W E27 Vela Fria;2500;0;- Sin Departamento -;25;UNIDAD;globalled
8435151077489;Ampolleta Led 6W E14 Vela Neutra;1650;0;- Sin Departamento -;7;UNIDAD;globalled
8435151077496;Ampolleta Led 6W E14 Vela Fria;2500;0;- Sin Departamento -;16;UNIDAD;globalled
8435151077519;Ampolleta Dicroica GU10 Neutra;1400;0;- Sin Departamento -;68;UNIDAD;santa ines
8435151077526;Ampolleta Dicroica QU10 Fria;1400;0;- Sin Departamento -;90;UNIDAD;globalled
8435151077632;Ampolleta Led 6W E27 Neutra;2200;0;- Sin Departamento -;10;UNIDAD;globalled
8464;Copla Bronce HI-HI 3/4;1800;0;- Sin Departamento -;25;UNIDAD;taumm
849198003963;Pila Boton Ag13 Camelion 1.5v;1200;0;- Sin Departamento -;100;UNIDAD;Trentini
8501;Copla Bronce Pasada 3/4;1600;0;- Sin Departamento -;3;UNIDAD;taumm
8518;Copla Bronce Pasada 3/8;600;0;- Sin Departamento -;33;UNIDAD;taumm
8519150325083;Alicate Universal 8 Anton;4600;0;- Sin Departamento -;0;UNIDAD;
85224581131100;Tornillo Escuadra #1 1/2;100;0;- Sin Departamento -;135;UNIDAD;ferromat
85224581138100;Tornillo Escuadra #2 1/2;200;0;- Sin Departamento -;449;UNIDAD;ferromat
85224581257100;Tornillo Escuadra #2;100;0;- Sin Departamento -;367;UNIDAD;ferromat
85224581259100;Tornillo Escuadra #3;200;0;- Sin Departamento -;346;UNIDAD;
8525;Copla Valco 25mm;700;0;- Sin Departamento -;95;UNIDAD;
85320275062100;Autoperforante Punta S 10 X 2 Ferromat;8700;0;- Sin Departamento -;50;UNIDAD;ferromat
85320275231100;Autoperforante Punta S 10 x 2 1/2 Ferromat;9800;0;- Sin Departamento -;37;UNIDAD;ferromat
8549;Copla Bronce Pasada 1/2;700;0;- Sin Departamento -;77;UNIDAD;taumm
85501013061100;Autoperforante Hex C/G 1 Ferromat;6300;0;- Sin Departamento -;52;UNIDAD;ferromat
85501013138100;Autoperforante Hex C/G 2 1/2 Ferromat;8500;0;- Sin Departamento -;50;UNIDAD;ferromat
8570;Cordel #1 Blanco Grueso Trenzado;1000;0;- Sin Departamento -;240;UNIDAD;
8587;Cordel #10 Negro;1500;0;- Sin Departamento -;100;UNIDAD;
8594;Cordel #2 Verde;500;0;- Sin Departamento -;71;UNIDAD;
8600;Cordel #3 Azul Fino;200;0;- Sin Departamento -;9;UNIDAD;
8617;Cordel #4 Tricolor (Rojo,Azul,Blanco) Fino;300;0;- Sin Departamento -;4;UNIDAD;
8624;Cordel #5 Blanco Fino;300;0;- Sin Departamento -;19;UNIDAD;
8631;Cordel #6 Blanco Normal;500;0;- Sin Departamento -;43;UNIDAD;
8648;Cordel #7 Blanco/Amarillo Grueso;1800;0;- Sin Departamento -;100;UNIDAD;
8655;Cordel #8 Bicolor Grueso (Blanco,Azul);1700;0;- Sin Departamento -;46;UNIDAD;
8662;Cordel #9 Bicolor (Negro, Menta);400;0;- Sin Departamento -;6;UNIDAD;
8680998220608;Foco Embutido Redondo 18W;7500;0;- Sin Departamento -;33;UNIDAD;madera wiacot limitada
8693;Cordon 2x0.75mm Blanco;950;0;- Sin Departamento -;62;UNIDAD;santa ines
8694461835039;Disco Corte Metal 14 x 1/8mm;10500;0;- Sin Departamento -;5;UNIDAD;mamut
8699396001900;Silicona Para Espejos;5950;0;- Sin Departamento -;44;UNIDAD;
8699396003768;Silicona Alta Temperatura Pomo Akfix Negro;1900;0;- Sin Departamento -;31;UNIDAD;
8699396003775;Silicona Alta Temperatura Pomo Akfix Gris;1900;0;- Sin Departamento -;12;UNIDAD;
8699396007940;Silicona Blanca Antihongo Akfix;3900;0;- Sin Departamento -;9;UNIDAD;full protek
8699396008046;Silicona Pintable Akfix;2050;0;- Sin Departamento -;0;UNIDAD;full sello
8699396031433;Silicona Tapagotera Akfix;3300;0;- Sin Departamento -;1;UNIDAD;full sello
8699396038500;Espuma Expansiva Poliuretano 500ml;4750;0;- Sin Departamento -;7;UNIDAD;fulsello
8699396038517;Espuma Expansiva Poliuretano 750ml;6700;0;- Sin Departamento -;0;UNIDAD;fulsello
8699396057426;Silicona Transparente ValKolor;2600;0;- Sin Departamento -;72;UNIDAD;valprik
8709;Cordon 2x1.5mm Negro;1600;0;- Sin Departamento -;111;UNIDAD;santa ines
8716;Cordon 3x1.5mm Negro;2100;0;- Sin Departamento -;145;UNIDAD;santa ines
8723;Cordon 3x1mm Blanco;1300;0;- Sin Departamento -;163;UNIDAD;santa ines
8730;Corniza A-50 2M;3550;0;- Sin Departamento -;45;UNIDAD;eln ltda
87357301000100;Tuerca Hexagonal Milimetrica X Caja;2400;0;- Sin Departamento -;100;UNIDAD;ferrecentro
873999002139;Pila Boton Cr2025 Camelion 3v;1200;0;- Sin Departamento -;45;UNIDAD;Trentini
873999002146;Pila Boton Cr2016 Camelion 3v;1200;0;- Sin Departamento -;33;UNIDAD;Trentini
8747;Corniza B-5 2M;2200;0;- Sin Departamento -;135;UNIDAD;eln ltda
8754;Corniza B-7 2M;2950;0;- Sin Departamento -;29;UNIDAD;eln ltda
8761;Corniza D-50 2M;2900;0;- Sin Departamento -;29;UNIDAD;eln ltda
8778;Corniza E-25 2M;1150;0;- Sin Departamento -;302;UNIDAD;eln ltda
8785;Corniza F-35 2M;1900;0;- Sin Departamento -;87;UNIDAD;eln ltda
87858;Autoperforante Hex C/G De 1 1/4 X Unidad;100;0;- Sin Departamento -;168;UNIDAD;mamut
8792;Corniza PWX-03 2M;2600;0;- Sin Departamento -;77;UNIDAD;eln ltda
8801067403658;Lapiz Metal Blanco;2800;0;- Sin Departamento -;15;UNIDAD;
8808;Corniza S-50 2M;3000;0;- Sin Departamento -;101;UNIDAD;eln ltda
8815;Corniza ST-45 2M;4100;0;- Sin Departamento -;43;UNIDAD;eln ltda
8822;Corniza T-30 2M;1200;0;- Sin Departamento -;53;UNIDAD;eln ltda
8839;Corrugado Calefon 5;16900;0;- Sin Departamento -;7;UNIDAD;contreras
8846;Corrugado Conduit 16mm;800;0;- Sin Departamento -;194;UNIDAD;elproin
885911559652;Esmeril 4 1/2 Black + Decker 650w;45000;0;- Sin Departamento -;7;UNIDAD;Trentini
8860;Corrugado Naranja 20mm;1000;0;- Sin Departamento -;12;UNIDAD;
8877;Corrugado Calefon 4;14100;0;- Sin Departamento -;20;UNIDAD;contreras
8888021300185;Pila Boton Cr2032 Camelion 3v;1200;0;- Sin Departamento -;11;UNIDAD;Trentini
8945;Cortavidrio Ferretools;5600;0;- Sin Departamento -;12;UNIDAD;ferre center
8983;Cubrejunta Alfombra Cafe X Metro;6800;0;- Sin Departamento -;48;UNIDAD;
901;Aguja Destapa Cocina;1500;0;- Sin Departamento -;88;UNIDAD;ricardo gomas
9041;Cuello Flexible Colores;5400;0;- Sin Departamento -;13;UNIDAD;ferre center
9058;Cuello Flexible Cromado;4200;0;- Sin Departamento -;10;UNIDAD;ferre center
9065;Cuello cisne Lavaplatos;3950;0;- Sin Departamento -;1;UNIDAD;
9089;Cuerda Enlinga De 1x1.5;5500;0;- Sin Departamento -;6;UNIDAD;ferre center
9096;Curva Ampliadora Lavaplato 11/2;1800;0;- Sin Departamento -;9;UNIDAD;hoffens
9102;Curva Conduit 25;400;0;- Sin Departamento -;55;UNIDAD;santa ines
9119;Curva Conduit 16;250;0;- Sin Departamento -;309;UNIDAD;vitel
912924;Conmutador 9/12 X 9/24;2900;0;- Sin Departamento -;80;UNIDAD;castillo
9140;Dado 1/2 X 11mm;1200;0;- Sin Departamento -;23;UNIDAD;ferre center
918;Aguja Para Inflar;600;0;- Sin Departamento -;197;UNIDAD;
9188;Dado 1/2 X 15mm;1200;0;- Sin Departamento -;18;UNIDAD;Trentini
9195;Dado 1/2 X 16mm;1200;0;- Sin Departamento -;22;UNIDAD;ferre center
9201;Dado 1/2 X 17mm;1300;0;- Sin Departamento -;17;UNIDAD;ferre center
9225;Dado 1/2 X 19mm;1200;0;- Sin Departamento -;14;UNIDAD;ferre center
925;Aguja Para Saco;1700;0;- Sin Departamento -;46;UNIDAD;
9256;Dado 1/2 X 24mm;1850;0;- Sin Departamento -;10;UNIDAD;ferre center
9263;Dado 1/2 X 27mm;2100;0;- Sin Departamento -;7;UNIDAD;ferre center
9270;Dado 1/2 X 30mm;2800;0;- Sin Departamento -;7;UNIDAD;ferre center
9280187400003;Esmalte al Agua Iris 1L Champane;7050;0;- Sin Departamento -;2;UNIDAD;tricolor
9287;Dado 1/2 X 32mm;2800;0;- Sin Departamento -;3;UNIDAD;ferre center
9294;Dado 1/2 X 8mm;1200;0;- Sin Departamento -;7;UNIDAD;ferre center
93;Abrazadera De Alta Seguridad 2;1400;0;- Sin Departamento -;100;UNIDAD;GVM
9317;Dado De Polifusion 20mm;9700;0;- Sin Departamento -;5;UNIDAD;hidraulicos
9324;Dado De Polifusion 25mm;11950;0;- Sin Departamento -;6;UNIDAD;
9331;Dado Hexagonal Para Taladro 1/4mm;2500;0;- Sin Departamento -;57;UNIDAD;
9348;Dado Hexagonal Para Taladro 10mm;2600;0;- Sin Departamento -;31;UNIDAD;
9355;Dado Hexagonal Para Taladro 11mm;1800;0;- Sin Departamento -;134;UNIDAD;mamut
9362;Dado Hexagonal Para Taladro 13mm;1800;0;- Sin Departamento -;43;UNIDAD;ferre center
9379;Dado Hexagonal Para Taladro 5/16mm;1500;0;- Sin Departamento -;58;UNIDAD;
9386;Desagua De Lavaplatos Sin Cola 1 1/2;2000;0;- Sin Departamento -;13;UNIDAD;
9409;Desague Plast Lavaplatos 1 1/2 C/Cola;3500;0;- Sin Departamento -;53;UNIDAD;
9416;Desague Plast Lavatorio 1 1/4 C/Cola Rebalse;3000;0;- Sin Departamento -;10;UNIDAD;
9423;Desague Plast Lavatorio 1 1/4 S/Cola;2000;0;- Sin Departamento -;3;UNIDAD;
94252;Autoperforante Hex C/G De 2 X Unidad;150;0;- Sin Departamento -;118;UNIDAD;mamut
9447;Desague Lavaplato 1 1/2 Hidraulico;4100;0;- Sin Departamento -;16;UNIDAD;hidraulicos
948576;Plana Lengueta #5 Crownman;2500;0;- Sin Departamento -;10;UNIDAD;
9522;Desague Utility 4�lavaplatos;4950;0;- Sin Departamento -;7;UNIDAD;gasfit
956;Aireador HE 1/2 Griferia;1500;0;- Sin Departamento -;17;UNIDAD;taumm
963;Aireador HI 1/2 Griferia;1500;0;- Sin Departamento -;34;UNIDAD;taumm
9852364125414;Autoperforante Hex C/G De 4 X Unidad;200;0;- Sin Departamento -;95;UNIDAD;mamut
98748;Autoperforante Hex C/G De 1 1/2 X Unidad;150;0;- Sin Departamento -;157;UNIDAD;mamut
9999999803376;lamina de cobre;2000;0;- Sin Departamento -;0;UNIDAD;
A40;Corniza A-40 2M;2300;0;- Sin Departamento -;95;UNIDAD;eln ltda
AAAAAAA;Amarra Plastica 4.8x160mm Cableties;1000;0;- Sin Departamento -;20;UNIDAD;mag chile
ABAR114;Abrazadera De Presion 1 1/4;1350;0;- Sin Departamento -;44;UNIDAD;
ABRAZA20;Abrazadera Omega 20mm;100;0;- Sin Departamento -;100;UNIDAD;ferre center
AC150;Foco Embutido 5W Blanco Vellmax;4600;0;- Sin Departamento -;6;UNIDAD;
ACAYATA4X7;Alcayata 4x7;10400;0;- Sin Departamento -;5;UNIDAD;jaime brieva
ACEITE2;Aceite 2Tiempos 250cc;4200;0;- Sin Departamento -;6;UNIDAD;Trentini
ACEROLIQUIDO;Acero Liquido SABA;2950;0;- Sin Departamento -;14;UNIDAD;ALPROIN
ACSACO;Adhesivo Ceramico AC Saco 25kg Weber;15200;0;- Sin Departamento -;22;UNIDAD;weber
ACTX6;Adhesivo Ceramico AC 6kg TX;7900;0;- Sin Departamento -;5;UNIDAD;TRANSEX
AD;Base P/Disco Lija Josili;2000;0;- Sin Departamento -;9;UNIDAD;
AD1;Adhesivo Ceramico 1kg;600;0;- Sin Departamento -;77;UNIDAD;
AD20202;Angulo Doblado 20x20x2;4700;0;- Sin Departamento -;15;UNIDAD;
AD30302;Angulo Doblado 30x30x2;7200;0;- Sin Departamento -;19;UNIDAD;
ADA;Nariz De Grada Mdf Cerezo;11990;0;- Sin Departamento -;1;UNIDAD;
ADHESIVOTRANSEX;Adhesivo Ceramico Saco 25kg TX;3500;0;- Sin Departamento -;25;UNIDAD;TRANSEX
ADHH;Adhesivo Pvc Pomo 60cc Hoffens;1800;0;- Sin Departamento -;25;UNIDAD;
ADMONTAJE; Adhesivo De Montaje Bondit;3200;0;- Sin Departamento -;82;UNIDAD;fulsello
AIREADOR;Aireador HE 3/4 Griferia;1000;0;- Sin Departamento -;39;UNIDAD;ferre center
AL20203;Angulo Laminado 20x20x3;9700;0;- Sin Departamento -;20;UNIDAD;
AL25253;Angulo Laminado 25x25x3;12300;0;- Sin Departamento -;19;UNIDAD;
ALCAYATEA4X5;Alcayata 4x5;9200;0;- Sin Departamento -;7;UNIDAD;jaime brieva
AMA;Amarra Plastica 4.8x200mm Cableties;1800;0;- Sin Departamento -;20;UNIDAD;mag chile
ANCLAJE1;Perno Anclaje (#1) 1 1/4 X 2 1/2;300;0;- Sin Departamento -;626;UNIDAD;mamut
ANCLAJE12;Perno Anclaje (#12) 5/16 X 3/16;400;0;- Sin Departamento -;63;UNIDAD;mamut
ANR;Anticorrosivo Amanecer 1L Verde;6400;0;- Sin Departamento -;6;UNIDAD;Amanecer
ANTIHONGOBLANCA;Silicona Blanca Antihongo ValKolor;2600;0;- Sin Departamento -;72;UNIDAD;valprik
ASASAS;Ampolleta Halogena 118mm (500W);1900;0;- Sin Departamento -;121;UNIDAD;
B4032;Baston Reduccion 40x32;1500;0;- Sin Departamento -;12;UNIDAD;
B5040;Baston Reduccion 50x40;1700;0;- Sin Departamento -;6;UNIDAD;
BARREHOJASAJUSTABLE;Barre Hojas Metalico Ajustable;7500;0;- Sin Departamento -;4;UNIDAD;ferre center
BASTAGO;Bastago De 1/2 Para Llave De Paso;1200;0;- Sin Departamento -;12;UNIDAD;taumm
BC12ATYC;Broca Concreto 12mm ATyC;4000;0;- Sin Departamento -;28;UNIDAD;
BCAOBA;Barniz Amanecer 1L Caoba;7700;0;- Sin Departamento -;15;UNIDAD;
BOLSA;Bolsa Reutilizable;500;0;- Sin Departamento -;24;UNIDAD;
BOTON1ETAPA;Boton 1 Etapa 38mm Aquakit;4200;0;- Sin Departamento -;6;UNIDAD;gasfit
BROCACE10;Broca Concreto 10mm Eco;950;0;- Sin Departamento -;50;UNIDAD;jaime brieva
BROCACE6;Broca Concreto 6mm Eco;600;0;- Sin Departamento -;64;UNIDAD;jaime brieva
BROCACE8;Broca Concreto 8mm Eco;700;0;- Sin Departamento -;49;UNIDAD;jaime brieva
BUJE4032;Buje Reduccion Hidraulico 40x32;500;0;- Sin Departamento -;54;UNIDAD;hidraulicos
BUSHINI134;Bushini Hidraulico 1 - 3/4;400;0;- Sin Departamento -;18;UNIDAD;hidraulicos
C2075N;Cordon 2x0.75mm Negro;950;0;- Sin Departamento -;36;UNIDAD;santa ines
C215B;Cordon 2x1.5mm Blanco;1600;0;- Sin Departamento -;132;UNIDAD;santa ines
C25B;Cordon 3x2.5mm Blanco;3300;0;- Sin Departamento -;62;UNIDAD;santa ines
C3075B;Cordon 3x0.75mm Blanco;1300;0;- Sin Departamento -;39;UNIDAD;
C315B;Cordon 3x1.5mm Blanco;2100;0;- Sin Departamento -;97;UNIDAD;santa ines
CABLEEVA;Cable Eva Blanco 2.5mm;730;0;- Sin Departamento -;391;UNIDAD;GOBANTES
CABLEEVAVERDE;Cable Eva Verde 2.5mm;730;0;- Sin Departamento -;458;UNIDAD;GOBANTES
CACAMO000;Cancamo Cerrado #000;100;0;- Sin Departamento -;507;UNIDAD;lioi
CADENA2;Cadena 2mm Eslabon Largo;1000;0;- Sin Departamento -;375;GRANEL;ferre center
CADENA3CORTO;Cadena 3mm Eslabon Corto;1300;0;- Sin Departamento -;48;GRANEL;lioi
CADENACORTO6;Cadena 6mm Eslabon Corto;5500;0;- Sin Departamento -;55;GRANEL;lioi
CAJADIST;Caja Distribucion Naranja 20mm;1000;0;- Sin Departamento -;223;UNIDAD;mag chile
CALECO225;Caleco 2 X 2.5mm;2400;0;- Sin Departamento -;93;UNIDAD;santa ines
CALECO325;Caleco 3 X 2.5mm;3100;0;- Sin Departamento -;84;UNIDAD;santa ines
CARRO;Carro Aereo Simple 80k X Par (80 kg);6900;0;- Sin Departamento -;11;UNIDAD;Comercial bull y co(escorpio)
CINTATAPAG;Cinta Tapagotera Aluband X Metro;4500;3408;- Sin Departamento -;101;UNIDAD;
CJG;Cubre Juntas Lisa 1 M Negro;6200;0;- Sin Departamento -;10;UNIDAD;sixcam
CJJB;Cubre Juntas Tipo J 1 M Beige;6550;0;- Sin Departamento -;4;UNIDAD;sixcam
CJJC;Cubre Juntas Tipo J 1 M Gris;6550;0;- Sin Departamento -;10;UNIDAD;sixcam
CJL;Cubre Juntas Lisa 1 M Beige;6200;0;- Sin Departamento -;3;UNIDAD;sixcam
CJLC;Cubre Juntas Lisa 1 M Cafe;6200;0;- Sin Departamento -;19;UNIDAD;sixcam
CJN;Cubre Juntas Lisa 1 M Gris;6200;0;- Sin Departamento -;20;UNIDAD;sixcam
CMBR1132;Broca Pino 4mm-32mm Crowman;11950;0;- Sin Departamento -;0;UNIDAD;mag chile
CMCD1260;Candado Seguridad 60MM Crownman;8500;0;- Sin Departamento -;7;UNIDAD;ferre center
CMPF5110;Juego De Punta Tope 10pczs;3500;0;- Sin Departamento -;1;UNIDAD;mag chile
COCHE14412;Perno Coche Negro 1/4 x 4 1/2;19600;0;- Sin Departamento -;20;UNIDAD;mamut
COCHEZ3;Perno Coche Zinc 5/16 x 3;21700;0;- Sin Departamento -;6;UNIDAD;mamut
COCHEZ4;Perno Coche Zinc 5/16 x 4;28300;0;- Sin Departamento -;5;UNIDAD;mamut
COCHEZ6;Perno Coche Zinc 5/16 x 6;39800;0;- Sin Departamento -;6;UNIDAD;mamut
CODO1234;Codo Bronce SO 1/2 - HI 3/4;2900;0;- Sin Departamento -;29;UNIDAD;taumm
CODO3/12;Codo Bronce SO 3/8 - HI 1/2;2100;0;- Sin Departamento -;29;UNIDAD;taumm
CODO3412;Codo Bronce SO 3/4 - HE 1/2;2500;0;- Sin Departamento -;29;UNIDAD;taumm
CODOHE38;Codo Bronce HE 3/8;1100;0;- Sin Departamento -;39;UNIDAD;taumm
CODOHI3412;Codo Bronce SO 3/4 - HI 1/2;2900;0;- Sin Departamento -;27;UNIDAD;taumm
CODOHI38;Codo Bronce HI 3/8;1100;0;- Sin Departamento -;23;UNIDAD;taumm
CODOHIHI34;Codo Bronce HI-HI 3/4;4700;0;- Sin Departamento -;15;UNIDAD;taumm
COPLAC3412;Copla Cobre 3/4 - 1/2 So;1300;0;- Sin Departamento -;16;UNIDAD;taumm
COPLAP38;Copla Bronce 3/8 So;600;0;- Sin Departamento -;24;UNIDAD;taumm
COPLAVALCO1/2X3/4;Copla Valco 25x20;1200;0;- Sin Departamento -;1;UNIDAD;t h c
CORDEL11;Cordel #11 Blanco/Azul Medio;500;0;- Sin Departamento -;78;UNIDAD;
CORDEL12;Cordel #12 Azul Trenzado Medio;350;0;- Sin Departamento -;144;UNIDAD;
CORDEL13;Cordel #13 Blanco Trenzado Medio;600;0;- Sin Departamento -;92;UNIDAD;
CORDEL14;Cordel #14 Balco Algodon Grueso;700;0;- Sin Departamento -;62;UNIDAD;
CRUZPLA;Punta Phillips PH2 Cruz/Pala;800;0;- Sin Departamento -;93;UNIDAD;ferre center
CUAS;Nivelador (cu�as) Porcelanato Ferretools;5900;0;- Sin Departamento -;3;UNIDAD;ferre center
CUCHILLO;Cuchillo Papero Set 2 unid;1800;0;- Sin Departamento -;6;UNIDAD;Trentini
DADO21;Dado 1/2 X 21mm;2100;0;- Sin Departamento -;6;UNIDAD;mag chile
DADO23;Dado 1/2 X 23mm;2600;0;- Sin Departamento -;6;UNIDAD;mag chile
DC;Disco Corte Madera 4 1/2 (24T) Baitek;5000;0;- Sin Departamento -;21;UNIDAD;
DCC;Disco Corte Madera 4 1/2 (40T) Baitek;4300;0;- Sin Departamento -;22;UNIDAD;
DLP;Desague Plast Lavatorio 1 1/4 C/Cola;3000;0;- Sin Departamento -;2;UNIDAD;
DLP112;Desague Plast Lavaplato 1 1/2 S/Cola;2500;0;- Sin Departamento -;19;UNIDAD;
DM4U;Drywall Madera 4 Unidad;100;0;- Sin Departamento -;176;UNIDAD;mamut
EMSLGP;Esmalte Al Agua Amanecer 1G Gris Perla;21000;0;- Sin Departamento -;3;UNIDAD;Amanecer
ENDG;Enchufe Nevada Doble Grafito;3800;0;- Sin Departamento -;15;UNIDAD;castillo
ENSG;Enchufe Nevada Simple Grafito;2700;0;- Sin Departamento -;12;UNIDAD;castillo
ES1VT;Esmalte Sintetico 1L Amanecer Verde Reja;8800;0;- Sin Departamento -;6;UNIDAD;Amanecer
ESCOFINAR8;Escofina Redonda 8 KP;2650;0;- Sin Departamento -;3;UNIDAD;
ESCUADRAPLANA;Escuadra Plana Metalica 150x150;5300;0;- Sin Departamento -;4;UNIDAD;jaime brieva
ESCUADRARESCTA150;Escuadra Recta 150 Metalica;5950;0;- Sin Departamento -;10;UNIDAD;jaime brieva
ESMALTETINETA;Esmalte Al Agua Iris 4G Blanco;69000;0;- Sin Departamento -;4;UNIDAD;tricolor
ESMNEGRO;Esmalte Al Agua Amanecer 1G Negro;21000;0;- Sin Departamento -;2;UNIDAD;Amanecer
ESPARRAGO58;Esparrago 5/8;6400;0;- Sin Departamento -;10;UNIDAD;mamut
ESTUCOKILO;Estuco Exterior 1kg;600;0;- Sin Departamento -;77;UNIDAD;
EXTRACTOR5;Extractor Aire #5;21900;0;- Sin Departamento -;5;UNIDAD;santa ines
F100CMHOFFENS;Flexible HI-HI 100cm Hoffens;4000;0;- Sin Departamento -;9;UNIDAD;hoffens
FA;Frague Adriatico;1000;0;- Sin Departamento -;10;UNIDAD;
FAA;Frague Arena;1000;0;- Sin Departamento -;10;UNIDAD;
FAB;Frague Alpaca-Bone;1000;0;- Sin Departamento -;10;UNIDAD;
FC;Frague Ceniza;1000;0;- Sin Departamento -;10;UNIDAD;
FD366;Candado Seguridad 40MM Crownman;7000;0;- Sin Departamento -;12;UNIDAD;santa ines
FE10;Fierro Estriado 10MM;6100;0;- Sin Departamento -;97;UNIDAD;
FE12;Fierro Estriado 12MM;8100;0;- Sin Departamento -;20;UNIDAD;
FE8;Fierro Estriado 8MM;3600;0;- Sin Departamento -;41;UNIDAD;
FG383860CM;Flexible Gas Hi-Hi 3/8 Izq 60cm Comisa;9700;0;- Sin Departamento -;6;UNIDAD;comisa
FLEXIBLEDUCHA;Flexible Ducha 1.5M Ferretools #24;4600;0;- Sin Departamento -;6;UNIDAD;ferre center
FM;Frague Marfil;1000;0;- Sin Departamento -;6;UNIDAD;
FOCO1;Foco Embutido Led #1;4600;0;- Sin Departamento -;10;UNIDAD;mag chile
FOCO2;Foco Embutido Led #2;4600;0;- Sin Departamento -;8;UNIDAD;mag chile
FOCO3;Foco Embutido Led #3;4600;0;- Sin Departamento -;12;UNIDAD;mag chile
GBLANCO;Guardapolvo 2.44M Blanco;5500;0;- Sin Departamento -;38;UNIDAD;dvp
GC14;Golilla Calibrada 1/4 X Unidad;50;0;- Sin Departamento -;880;UNIDAD;
GC516;Golilla Calibrada 5/16 X Unidad;50;0;- Sin Departamento -;1474;UNIDAD;
GC532;Golilla Calibrada 5/32 X Unidad;10;0;- Sin Departamento -;3274;UNIDAD;
GCEREZO;Guardapolvo 2.44M Cerezo;5500;0;- Sin Departamento -;12;UNIDAD;dvp
GCHOCOLATE;Guardapolvo 2.44M Chocolate;5500;0;- Sin Departamento -;1;UNIDAD;dvp
GCOIGE;Guardapolvo 2.44M Coige;5500;0;- Sin Departamento -;30;UNIDAD;dvp
GHAYA;Guardapolvo 2.44M Haya;5500;0;- Sin Departamento -;100;UNIDAD;dvp
GMANDALA;Guardapolvo 2.44M Mandala (Gris);5500;0;- Sin Departamento -;14;UNIDAD;dvp
GP38;Golilla Presion 3/8;50;0;- Sin Departamento -;799;UNIDAD;mamut
GP516;Golilla Presion 5/16;50;0;- Sin Departamento -;974;UNIDAD;mamut
GRASA150;Grasa 150grs;3100;0;- Sin Departamento -;5;UNIDAD;mag chile
GRASA50;Grasa 50grs;1950;0;- Sin Departamento -;6;UNIDAD;mag chile
GRILLETE10;Grillete Recto 10mm;1400;0;- Sin Departamento -;25;UNIDAD;ferre center
GRILLETE6;Grillete Recto 6mm;600;0;- Sin Departamento -;97;UNIDAD;ferre center
HALOGENO;Reflector Halogeno 150w;7000;0;- Sin Departamento -;12;UNIDAD;Trentini
HEMBRAB;Enchufe Hembra Volante 10A Blanco;2100;0;- Sin Departamento -;37;UNIDAD;castillo
HEMBRAN;Enchufe Hembra Volante 10A Negro;2100;0;- Sin Departamento -;42;UNIDAD;castillo
HIHI50;Codo Hidraulico HI-HI 50mm;3300;0;- Sin Departamento -;10;UNIDAD;hoffens
HILO38;Niple Bronce HE-HE 3/8;1300;0;- Sin Departamento -;15;UNIDAD;taumm
HORQUETA;Horqueta;24700;0;- Sin Departamento -;2;UNIDAD;
HRFM27340;Tijera Para Tubo PPR;9000;0;- Sin Departamento -;10;UNIDAD;BAUMAK SPA
INTRCHA;Interruptor Toscana Triple Champagne;5000;0;- Sin Departamento -;2;UNIDAD;castillo
JUEGOFRESADORA;Juego Fresa Para Tupi 6pcs Crowman;17350;0;- Sin Departamento -;3;UNIDAD;mag chile
LAMPARA;Portalampara C/Anillo Blanco;1800;0;- Sin Departamento -;49;UNIDAD;castillo
LAMPARAN;Portalampara C/Anillo Negro;1800;0;- Sin Departamento -;50;UNIDAD;castillo
LAVRROPA;Lavarropa Plastico 34 Litros Astra;25000;0;- Sin Departamento -;0;UNIDAD;
LENTESOLDAR;Lente P/ Soldar STOY;14800;0;- Sin Departamento -;3;UNIDAD;ferre center
LIENZAALGODHON;Lienza Algodon X Metro;100;0;- Sin Departamento -;497;UNIDAD;
LLAVEBUJIA21;Saca Bujia 21mm Makawa;3350;0;- Sin Departamento -;6;UNIDAD;ferre center
LLAVECORONA9;Llave Corona 9mm Kamasa;1200;0;- Sin Departamento -;0;UNIDAD;mag chile
LLAVEJARDIN;Llave Bola Jardin 1/2 Dimaflow;3100;0;- Sin Departamento -;31;UNIDAD;valprik
LLV34;Llave Vereda HE 3/4;5200;0;- Sin Departamento -;5;UNIDAD;t h c
LSRF;Lima Semiredonda 8 Ferretools;2700;0;- Sin Departamento -;12;UNIDAD;ferre center
